,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2003-05-12/2003-05-18,133,2003-05-12 00:00:00.000000000,2003-05-18 23:59:59.999999999,1562,24,0,0,0,0,0,0,0
2003-05-19/2003-05-25,134,2003-05-19 00:00:00.000000000,2003-05-25 23:59:59.999999999,1593,31,0,0,0,0,0,0,0
2003-05-26/2003-06-01,135,2003-05-26 00:00:00.000000000,2003-06-01 23:59:59.999999999,1620,27,0,0,0,0,0,0,0
2003-06-02/2003-06-08,136,2003-06-02 00:00:00.000000000,2003-06-08 23:59:59.999999999,1638,18,0,0,0,0,0,0,0
2003-06-09/2003-06-15,137,2003-06-09 00:00:00.000000000,2003-06-15 23:59:59.999999999,1670,32,0,0,0,0,0,0,0
2003-06-16/2003-06-22,138,2003-06-16 00:00:00.000000000,2003-06-22 23:59:59.999999999,1691,21,0,0,0,0,0,0,0
2003-06-23/2003-06-29,139,2003-06-23 00:00:00.000000000,2003-06-29 23:59:59.999999999,1714,23,0,0,0,0,0,0,0
2003-06-30/2003-07-06,140,2003-06-30 00:00:00.000000000,2003-07-06 23:59:59.999999999,1737,23,0,0,0,0,0,0,0
2003-07-07/2003-07-13,141,2003-07-07 00:00:00.000000000,2003-07-13 23:59:59.999999999,1776,39,0,0,0,0,0,0,0
2003-07-14/2003-07-20,142,2003-07-14 00:00:00.000000000,2003-07-20 23:59:59.999999999,1817,41,0,0,0,0,0,0,0
2003-07-21/2003-07-27,143,2003-07-21 00:00:00.000000000,2003-07-27 23:59:59.999999999,1846,29,0,0,0,0,0,0,0
2003-07-28/2003-08-03,144,2003-07-28 00:00:00.000000000,2003-08-03 23:59:59.999999999,1872,26,0,0,0,0,0,0,0
2003-08-04/2003-08-10,145,2003-08-04 00:00:00.000000000,2003-08-10 23:59:59.999999999,1908,36,0,0,0,0,0,0,0
2003-08-11/2003-08-17,146,2003-08-11 00:00:00.000000000,2003-08-17 23:59:59.999999999,1938,30,0,0,0,0,0,0,0
2003-08-18/2003-08-24,147,2003-08-18 00:00:00.000000000,2003-08-24 23:59:59.999999999,1974,36,0,0,0,0,0,0,0
2003-08-25/2003-08-31,148,2003-08-25 00:00:00.000000000,2003-08-31 23:59:59.999999999,2001,27,0,0,0,0,0,0,0
2003-09-01/2003-09-07,149,2003-09-01 00:00:00.000000000,2003-09-07 23:59:59.999999999,2041,40,0,0,0,0,0,0,0
2003-09-08/2003-09-14,150,2003-09-08 00:00:00.000000000,2003-09-14 23:59:59.999999999,1030,41,1052,0,0,0,0,0,0
2003-09-15/2003-09-21,151,2003-09-15 00:00:00.000000000,2003-09-21 23:59:59.999999999,1024,26,32,0,0,0,0,0,0
2003-09-22/2003-09-28,152,2003-09-22 00:00:00.000000000,2003-09-28 23:59:59.999999999,1038,36,22,0,0,0,0,0,0
2003-09-29/2003-10-05,153,2003-09-29 00:00:00.000000000,2003-10-05 23:59:59.999999999,1068,51,21,0,0,0,0,0,0
2003-10-06/2003-10-12,154,2003-10-06 00:00:00.000000000,2003-10-12 23:59:59.999999999,1063,34,39,0,0,0,0,0,0
2003-10-13/2003-10-19,155,2003-10-13 00:00:00.000000000,2003-10-19 23:59:59.999999999,1087,44,20,0,0,0,0,0,0
2003-10-20/2003-10-26,156,2003-10-20 00:00:00.000000000,2003-10-26 23:59:59.999999999,1088,19,18,0,0,0,0,0,0
